# library: decimal-scaled
# key: method	width	scale	rounding	result
# result columns: kind(executed|na)	max_lsbe	max_ulp	scored	correctly_rounded	max_digits	reach_scale
# max_digits = exact decimal-digit length of the worst error magnitude (what the fidelity grade scores); max_lsbe is its bit-width.
# reach_scale = the depth (fractional digits) this library was actually graded at — its own last representable digit; equals `scale` for arbitrary-precision peers and decimal-scaled, equals the library's cap for a fixed-precision peer running on a deeper cell. The lsbe/ulp/digits in this row measure correctness at THAT depth (grade-at-own-last-digit), and the gap `scale - reach_scale` is the shallower-reach metric.
# source: benches/lib_cmp_precision.rs (regenerate with `cargo bench --bench lib_cmp_precision --features wide,x-wide,xx-wide,macros`)
method	width	scale	rounding	kind	max_lsbe	max_ulp	scored	correctly_rounded	max_digits	reach_scale
log2	D18	4	HalfToEven	executed	0	0	108	108	0	4
log2	D18	9	HalfToEven	executed	0	0	91	91	0	9
log2	D18	13	HalfToEven	executed	0	0	77	77	0	13
log2	D18	17	HalfToEven	executed	0	0	29	29	0	17
log2	D38	0	HalfToEven	executed	0	0	96	96	0	0
log2	D38	9	HalfToEven	executed	0	0	117	117	0	9
log2	D38	19	HalfToEven	executed	0	0	116	116	0	19
log2	D38	28	HalfToEven	executed	0	0	86	86	0	28
log2	D38	37	HalfToEven	executed	0	0	26	26	0	37
log2	D57	0	HalfToEven	executed	0	0	92	92	0	0
log2	D57	14	HalfToEven	executed	0	0	112	112	0	14
log2	D57	28	HalfToEven	executed	0	0	112	112	0	28
log2	D57	42	HalfToEven	executed	0	0	98	98	0	42
log2	D57	56	HalfToEven	executed	0	0	25	25	0	56
log2	D76	0	HalfToEven	executed	0	0	87	87	0	0
log2	D76	19	HalfToEven	executed	0	0	104	104	0	19
log2	D76	38	HalfToEven	executed	0	0	104	104	0	38
log2	D76	57	HalfToEven	executed	0	0	103	103	0	57
log2	D76	75	HalfToEven	executed	0	0	20	20	0	75
log2	D115	0	HalfToEven	executed	0	0	84	84	0	0
log2	D115	28	HalfToEven	executed	0	0	97	97	0	28
log2	D115	57	HalfToEven	executed	0	0	97	97	0	57
log2	D115	86	HalfToEven	executed	0	0	97	97	0	86
log2	D115	114	HalfToEven	executed	0	0	21	21	0	114
log2	D153	0	HalfToEven	executed	0	0	81	81	0	0
log2	D153	38	HalfToEven	executed	0	0	93	93	0	38
log2	D153	76	HalfToEven	executed	0	0	93	93	0	76
log2	D153	114	HalfToEven	executed	0	0	93	93	0	114
log2	D153	152	HalfToEven	executed	0	0	16	16	0	152
log2	D230	0	HalfToEven	executed	0	0	115	115	0	0
log2	D230	57	HalfToEven	executed	0	0	144	144	0	57
log2	D230	115	HalfToEven	executed	0	0	144	144	0	115
log2	D230	172	HalfToEven	executed	0	0	144	144	0	172
log2	D230	229	HalfToEven	executed	0	0	42	42	0	229
log2	D307	0	HalfToEven	executed	0	0	77	77	0	0
log2	D307	76	HalfToEven	executed	0	0	84	84	0	76
log2	D307	153	HalfToEven	executed	0	0	84	84	0	153
log2	D307	230	HalfToEven	executed	0	0	84	84	0	230
log2	D307	306	HalfToEven	executed	0	0	8	8	0	306
log2	D462	0	HalfToEven	executed	0	0	115	115	0	0
log2	D462	115	HalfToEven	executed	0	0	144	144	0	115
log2	D462	231	HalfToEven	executed	0	0	144	144	0	231
log2	D462	346	HalfToEven	executed	0	0	144	144	0	346
log2	D462	461	HalfToEven	executed	0	0	43	43	0	461
log2	D616	0	HalfToEven	executed	0	0	115	115	0	0
log2	D616	154	HalfToEven	executed	0	0	144	144	0	154
log2	D616	308	HalfToEven	executed	0	0	144	144	0	308
log2	D616	462	HalfToEven	executed	0	0	144	144	0	462
log2	D616	615	HalfToEven	executed	0	0	42	42	0	615
log2	D924	0	HalfToEven	executed	0	0	115	115	0	0
log2	D924	231	HalfToEven	executed	0	0	144	144	0	231
log2	D924	462	HalfToEven	executed	0	0	144	144	0	462
log2	D924	693	HalfToEven	executed	0	0	144	144	0	693
log2	D924	923	HalfToEven	executed	0	0	45	45	0	923
log2	D1232	0	HalfToEven	executed	0	0	115	115	0	0
log2	D1232	308	HalfToEven	executed	0	0	144	144	0	308
log2	D1232	616	HalfToEven	executed	0	0	144	144	0	616
log2	D1232	924	HalfToEven	executed	0	0	144	144	0	924
log2	D1232	1231	HalfToEven	executed	0	0	44	44	0	1231
log10	D18	0	HalfToEven	executed	0	0	60	60	0	0
log10	D18	4	HalfToEven	executed	0	0	75	75	0	4
log10	D18	9	HalfToEven	executed	0	0	72	72	0	9
log10	D18	13	HalfToEven	executed	0	0	68	68	0	13
log10	D18	17	HalfToEven	executed	0	0	42	42	0	17
log10	D38	0	HalfToEven	executed	0	0	73	73	0	0
log10	D38	9	HalfToEven	executed	0	0	84	84	0	9
log10	D38	19	HalfToEven	executed	0	0	74	74	0	19
log10	D38	28	HalfToEven	executed	0	0	65	65	0	28
log10	D38	37	HalfToEven	executed	0	0	34	34	0	37
log10	D57	0	HalfToEven	executed	0	0	74	74	0	0
log10	D57	14	HalfToEven	executed	0	0	92	92	0	14
log10	D57	28	HalfToEven	executed	0	0	79	79	0	28
log10	D57	42	HalfToEven	executed	0	0	65	65	0	42
