function	width	scale	mode	passed	failed	na
mul	924	350	Ceiling	130	0	6
mul	924	350	Floor	130	0	6
mul	924	350	HalfAwayFromZero	130	0	6
mul	924	350	HalfToEven	130	0	6
mul	924	350	HalfTowardZero	130	0	6
mul	924	350	Trunc	130	0	6
mul	924	350	ZeroFiveUp	130	0	6
mul	924	462	AwayFromZero	130	0	6
mul	924	462	Ceiling	130	0	6
mul	924	462	Floor	130	0	6
mul	924	462	HalfAwayFromZero	130	0	6
mul	924	462	HalfToEven	130	0	6
mul	924	462	HalfTowardZero	130	0	6
mul	924	462	Trunc	130	0	6
mul	924	462	ZeroFiveUp	130	0	6
mul	924	693	AwayFromZero	128	0	8
mul	924	693	Ceiling	128	0	8
mul	924	693	Floor	128	0	8
mul	924	693	HalfAwayFromZero	128	0	8
mul	924	693	HalfToEven	128	0	8
mul	924	693	HalfTowardZero	128	0	8
mul	924	693	Trunc	128	0	8
mul	924	693	ZeroFiveUp	128	0	8
mul	924	900	AwayFromZero	100	0	36
mul	924	900	Ceiling	100	0	36
mul	924	900	Floor	100	0	36
mul	924	900	HalfAwayFromZero	100	0	36
mul	924	900	HalfToEven	100	0	36
mul	924	900	HalfTowardZero	100	0	36
mul	924	900	Trunc	100	0	36
mul	924	900	ZeroFiveUp	100	0	36
mul	924	923	AwayFromZero	88	0	48
mul	924	923	Ceiling	88	0	48
mul	924	923	Floor	88	0	48
mul	924	923	HalfAwayFromZero	88	0	48
mul	924	923	HalfToEven	88	0	48
mul	924	923	HalfTowardZero	88	0	48
mul	924	923	Trunc	88	0	48
mul	924	923	ZeroFiveUp	88	0	48
powf	115	0	AwayFromZero	567	0	3456
powf	115	0	Ceiling	567	0	3456
powf	115	0	Floor	567	0	3456
powf	115	0	HalfAwayFromZero	567	0	3456
powf	115	0	HalfToEven	567	0	3456
powf	115	0	HalfTowardZero	567	0	3456
powf	115	0	Trunc	567	0	3456
powf	115	0	ZeroFiveUp	567	0	3456
powf	115	114	AwayFromZero	951	0	3072
powf	115	114	Ceiling	951	0	3072
powf	115	114	Floor	951	0	3072
powf	115	114	HalfAwayFromZero	951	0	3072
powf	115	114	HalfToEven	951	0	3072
powf	115	114	HalfTowardZero	951	0	3072
powf	115	114	Trunc	951	0	3072
powf	115	114	ZeroFiveUp	951	0	3072
powf	115	28	AwayFromZero	3920	0	103
powf	115	28	Ceiling	3920	0	103
powf	115	28	Floor	3920	0	103
powf	115	28	HalfAwayFromZero	3920	0	103
powf	115	28	HalfToEven	3920	0	103
powf	115	28	HalfTowardZero	3920	0	103
powf	115	28	Trunc	3920	0	103
powf	115	28	ZeroFiveUp	3920	0	103
powf	115	50	AwayFromZero	4023	0	0
powf	115	50	Ceiling	4023	0	0
powf	115	50	Floor	4023	0	0
powf	115	50	HalfAwayFromZero	4023	0	0
powf	115	50	HalfToEven	4023	0	0
powf	115	50	HalfTowardZero	4023	0	0
powf	115	50	Trunc	4023	0	0
powf	115	50	ZeroFiveUp	4023	0	0
powf	115	57	AwayFromZero	4023	0	0
powf	115	57	Ceiling	4023	0	0
powf	115	57	Floor	4023	0	0
powf	115	57	HalfAwayFromZero	4023	0	0
powf	115	57	HalfToEven	4023	0	0
powf	115	57	HalfTowardZero	4023	0	0
powf	115	57	Trunc	4023	0	0
powf	115	57	ZeroFiveUp	4023	0	0
powf	115	86	AwayFromZero	4023	0	0
powf	115	86	Ceiling	4023	0	0
powf	115	86	Floor	4023	0	0
powf	115	86	HalfAwayFromZero	4023	0	0
powf	115	86	HalfToEven	4023	0	0
powf	115	86	HalfTowardZero	4023	0	0
powf	115	86	Trunc	4023	0	0
powf	115	86	ZeroFiveUp	4023	0	0
powf	1232	0	AwayFromZero	567	0	3456
powf	1232	0	Ceiling	567	0	3456
powf	1232	0	Floor	567	0	3456
powf	1232	0	HalfAwayFromZero	567	0	3456
powf	1232	0	HalfToEven	567	0	3456
powf	1232	0	HalfTowardZero	567	0	3456
powf	1232	0	Trunc	567	0	3456
powf	1232	0	ZeroFiveUp	567	0	3456
powf	1232	1200	AwayFromZero	4023	0	0
powf	1232	1200	Ceiling	4023	0	0
powf	1232	1200	Floor	4023	0	0
powf	1232	1200	HalfAwayFromZero	4023	0	0
powf	1232	1200	HalfToEven	4023	0	0
powf	1232	1200	HalfTowardZero	4023	0	0
powf	1232	1200	Trunc	4023	0	0
powf	1232	1200	ZeroFiveUp	4023	0	0
powf	1232	1231	AwayFromZero	2178	0	1845
powf	1232	1231	Ceiling	2178	0	1845
powf	1232	1231	Floor	2178	0	1845
powf	1232	1231	HalfAwayFromZero	2178	0	1845
powf	1232	1231	HalfToEven	2178	0	1845
powf	1232	1231	HalfTowardZero	2178	0	1845
powf	1232	1231	Trunc	2178	0	1845
powf	1232	1231	ZeroFiveUp	2178	0	1845
powf	1232	250	AwayFromZero	4023	0	0
powf	1232	250	Ceiling	4023	0	0
powf	1232	250	Floor	4023	0	0
powf	1232	250	HalfAwayFromZero	4023	0	0
powf	1232	250	HalfToEven	4023	0	0
powf	1232	250	HalfTowardZero	4023	0	0
powf	1232	250	Trunc	4023	0	0
powf	1232	250	ZeroFiveUp	4023	0	0
powf	1232	30	AwayFromZero	4021	0	2
powf	1232	30	Ceiling	4021	0	2
powf	1232	30	Floor	4021	0	2
powf	1232	30	HalfAwayFromZero	4021	0	2
powf	1232	30	HalfToEven	4021	0	2
powf	1232	30	HalfTowardZero	4021	0	2
powf	1232	30	Trunc	4021	0	2
powf	1232	30	ZeroFiveUp	4021	0	2
powf	1232	308	AwayFromZero	4023	0	0
powf	1232	308	Ceiling	4023	0	0
powf	1232	308	Floor	4023	0	0
powf	1232	308	HalfAwayFromZero	4023	0	0
powf	1232	308	HalfToEven	4023	0	0
powf	1232	308	HalfTowardZero	4023	0	0
powf	1232	308	Trunc	4023	0	0
powf	1232	308	ZeroFiveUp	4023	0	0
powf	1232	470	AwayFromZero	4023	0	0
powf	1232	470	Ceiling	4023	0	0
powf	1232	470	Floor	4023	0	0
powf	1232	470	HalfAwayFromZero	4023	0	0
powf	1232	470	HalfToEven	4023	0	0
powf	1232	470	HalfTowardZero	4023	0	0
powf	1232	470	Trunc	4023	0	0
powf	1232	470	ZeroFiveUp	4023	0	0
powf	1232	616	AwayFromZero	4023	0	0
powf	1232	616	Ceiling	4023	0	0
powf	1232	616	Floor	4023	0	0
powf	1232	616	HalfAwayFromZero	4023	0	0
powf	1232	616	HalfToEven	4023	0	0
powf	1232	616	HalfTowardZero	4023	0	0
powf	1232	616	Trunc	4023	0	0
powf	1232	616	ZeroFiveUp	4023	0	0
powf	1232	924	AwayFromZero	4023	0	0
powf	1232	924	Ceiling	4023	0	0
powf	1232	924	Floor	4023	0	0
powf	1232	924	HalfAwayFromZero	4023	0	0
powf	1232	924	HalfToEven	4023	0	0
powf	1232	924	HalfTowardZero	4023	0	0
powf	1232	924	Trunc	4023	0	0
powf	1232	924	ZeroFiveUp	4023	0	0
powf	153	0	AwayFromZero	567	0	3456
powf	153	0	Ceiling	567	0	3456
powf	153	0	Floor	567	0	3456
powf	153	0	HalfAwayFromZero	567	0	3456
powf	153	0	HalfToEven	567	0	3456
powf	153	0	HalfTowardZero	567	0	3456
powf	153	0	Trunc	567	0	3456
powf	153	0	ZeroFiveUp	567	0	3456
powf	153	114	AwayFromZero	4023	0	0
powf	153	114	Ceiling	4023	0	0
powf	153	114	Floor	4023	0	0
powf	153	114	HalfAwayFromZero	4023	0	0
powf	153	114	HalfToEven	4023	0	0
powf	153	114	HalfTowardZero	4023	0	0
powf	153	114	Trunc	4023	0	0
powf	153	114	ZeroFiveUp	4023	0	0
powf	153	152	AwayFromZero	2776	0	1247
powf	153	152	Ceiling	2776	0	1247
powf	153	152	Floor	2776	0	1247
powf	153	152	HalfAwayFromZero	2776	0	1247
powf	153	152	HalfToEven	2776	0	1247
powf	153	152	HalfTowardZero	2776	0	1247
powf	153	152	Trunc	2776	0	1247
powf	153	152	ZeroFiveUp	2776	0	1247
powf	153	38	AwayFromZero	4023	0	0
powf	153	38	Ceiling	4023	0	0
powf	153	38	Floor	4023	0	0
powf	153	38	HalfAwayFromZero	4023	0	0
powf	153	38	HalfToEven	4023	0	0
powf	153	38	HalfTowardZero	4023	0	0
powf	153	38	Trunc	4023	0	0
powf	153	38	ZeroFiveUp	4023	0	0
powf	153	76	AwayFromZero	4023	0	0
powf	153	76	Ceiling	4023	0	0
powf	153	76	Floor	4023	0	0
powf	153	76	HalfAwayFromZero	4023	0	0
powf	153	76	HalfToEven	4023	0	0
powf	153	76	HalfTowardZero	4023	0	0
powf	153	76	Trunc	4023	0	0
powf	153	76	ZeroFiveUp	4023	0	0
powf	18	0	AwayFromZero	567	0	3456
powf	18	0	Ceiling	567	0	3456
powf	18	0	Floor	567	0	3456
powf	18	0	HalfAwayFromZero	567	0	3456
powf	18	0	HalfToEven	567	0	3456
powf	18	0	HalfTowardZero	567	0	3456
powf	18	0	Trunc	567	0	3456
powf	18	0	ZeroFiveUp	567	0	3456
powf	18	13	AwayFromZero	1203	0	2820
powf	18	13	Ceiling	1203	0	2820
powf	18	13	Floor	1203	0	2820
powf	18	13	HalfAwayFromZero	1203	0	2820
powf	18	13	HalfToEven	1203	0	2820
powf	18	13	HalfTowardZero	1203	0	2820
powf	18	13	Trunc	1203	0	2820
powf	18	13	ZeroFiveUp	1203	0	2820
powf	18	17	AwayFromZero	1267	0	2756
powf	18	17	Ceiling	1267	0	2756
powf	18	17	Floor	1267	0	2756
powf	18	17	HalfAwayFromZero	1267	0	2756
powf	18	17	HalfToEven	1267	0	2756
powf	18	17	HalfTowardZero	1267	0	2756
powf	18	17	Trunc	1267	0	2756
powf	18	17	ZeroFiveUp	1267	0	2756
powf	18	3	AwayFromZero	576	0	3447
powf	18	3	Ceiling	576	0	3447
powf	18	3	Floor	576	0	3447
powf	18	3	HalfAwayFromZero	576	0	3447
powf	18	3	HalfToEven	576	0	3447
powf	18	3	HalfTowardZero	576	0	3447
powf	18	3	Trunc	576	0	3447
powf	18	3	ZeroFiveUp	576	0	3447
powf	18	4	AwayFromZero	741	0	3282
powf	18	4	Ceiling	741	0	3282
powf	18	4	Floor	741	0	3282
powf	18	4	HalfAwayFromZero	741	0	3282
powf	18	4	HalfToEven	741	0	3282
powf	18	4	HalfTowardZero	741	0	3282
powf	18	4	Trunc	741	0	3282
powf	18	4	ZeroFiveUp	741	0	3282
powf	18	9	AwayFromZero	1052	0	2971
powf	18	9	Ceiling	1052	0	2971
powf	18	9	Floor	1052	0	2971
powf	18	9	HalfAwayFromZero	1052	0	2971
powf	18	9	HalfToEven	1052	0	2971
powf	18	9	HalfTowardZero	1052	0	2971
powf	18	9	Trunc	1052	0	2971
powf	18	9	ZeroFiveUp	1052	0	2971
powf	230	0	AwayFromZero	567	0	3456
powf	230	0	Ceiling	567	0	3456
powf	230	0	Floor	567	0	3456
powf	230	0	HalfAwayFromZero	567	0	3456
powf	230	0	HalfToEven	567	0	3456
powf	230	0	HalfTowardZero	567	0	3456
powf	230	0	Trunc	567	0	3456
powf	230	0	ZeroFiveUp	567	0	3456
powf	230	115	AwayFromZero	4023	0	0
powf	230	115	Ceiling	4023	0	0
powf	230	115	Floor	4023	0	0
powf	230	115	HalfAwayFromZero	4023	0	0
powf	230	115	HalfToEven	4023	0	0
powf	230	115	HalfTowardZero	4023	0	0
powf	230	115	Trunc	4023	0	0
powf	230	115	ZeroFiveUp	4023	0	0
powf	230	172	AwayFromZero	4023	0	0
powf	230	172	Ceiling	4023	0	0
powf	230	172	Floor	4023	0	0
powf	230	172	HalfAwayFromZero	4023	0	0
powf	230	172	HalfToEven	4023	0	0
powf	230	172	HalfTowardZero	4023	0	0
powf	230	172	Trunc	4023	0	0
powf	230	172	ZeroFiveUp	4023	0	0
powf	230	229	AwayFromZero	3209	0	814
powf	230	229	Ceiling	3209	0	814
powf	230	229	Floor	3209	0	814
powf	230	229	HalfAwayFromZero	3209	0	814
powf	230	229	HalfToEven	3209	0	814
powf	230	229	HalfTowardZero	3209	0	814
powf	230	229	Trunc	3209	0	814
powf	230	229	ZeroFiveUp	3209	0	814
powf	230	30	AwayFromZero	4021	0	2
powf	230	30	Ceiling	4021	0	2
powf	230	30	Floor	4021	0	2
powf	230	30	HalfAwayFromZero	4021	0	2
powf	230	30	HalfToEven	4021	0	2
powf	230	30	HalfTowardZero	4021	0	2
powf	230	30	Trunc	4021	0	2
powf	230	30	ZeroFiveUp	4021	0	2
powf	230	57	AwayFromZero	4023	0	0
powf	230	57	Ceiling	4023	0	0
powf	230	57	Floor	4023	0	0
powf	230	57	HalfAwayFromZero	4023	0	0
powf	230	57	HalfToEven	4023	0	0
powf	230	57	HalfTowardZero	4023	0	0
powf	230	57	Trunc	4023	0	0
powf	230	57	ZeroFiveUp	4023	0	0
powf	307	0	AwayFromZero	567	0	3456
powf	307	0	Ceiling	567	0	3456
powf	307	0	Floor	567	0	3456
powf	307	0	HalfAwayFromZero	567	0	3456
powf	307	0	HalfToEven	567	0	3456
powf	307	0	HalfTowardZero	567	0	3456
powf	307	0	Trunc	567	0	3456
powf	307	0	ZeroFiveUp	567	0	3456
powf	307	120	AwayFromZero	4023	0	0
powf	307	120	Ceiling	4023	0	0
powf	307	120	Floor	4023	0	0
powf	307	120	HalfAwayFromZero	4023	0	0
powf	307	120	HalfToEven	4023	0	0
powf	307	120	HalfTowardZero	4023	0	0
powf	307	120	Trunc	4023	0	0
powf	307	120	ZeroFiveUp	4023	0	0
powf	307	153	AwayFromZero	4023	0	0
powf	307	153	Ceiling	4023	0	0
powf	307	153	Floor	4023	0	0
powf	307	153	HalfAwayFromZero	4023	0	0
powf	307	153	HalfToEven	4023	0	0
powf	307	153	HalfTowardZero	4023	0	0
powf	307	153	Trunc	4023	0	0
powf	307	153	ZeroFiveUp	4023	0	0
powf	307	230	AwayFromZero	4023	0	0
powf	307	230	Ceiling	4023	0	0
powf	307	230	Floor	4023	0	0
powf	307	230	HalfAwayFromZero	4023	0	0
powf	307	230	HalfToEven	4023	0	0
powf	307	230	HalfTowardZero	4023	0	0
powf	307	230	Trunc	4023	0	0
powf	307	230	ZeroFiveUp	4023	0	0
powf	307	290	AwayFromZero	4023	0	0
powf	307	290	Ceiling	4023	0	0
powf	307	290	Floor	4023	0	0
powf	307	290	HalfAwayFromZero	4023	0	0
powf	307	290	HalfToEven	4023	0	0
powf	307	290	HalfTowardZero	4023	0	0
powf	307	290	Trunc	4023	0	0
powf	307	290	ZeroFiveUp	4023	0	0
powf	307	30	AwayFromZero	4021	0	2
powf	307	30	Ceiling	4021	0	2
powf	307	30	Floor	4021	0	2
powf	307	30	HalfAwayFromZero	4021	0	2
powf	307	30	HalfToEven	4021	0	2
powf	307	30	HalfTowardZero	4021	0	2
powf	307	30	Trunc	4021	0	2
powf	307	30	ZeroFiveUp	4021	0	2
powf	307	306	AwayFromZero	3644	0	379
powf	307	306	Ceiling	3644	0	379
powf	307	306	Floor	3644	0	379
powf	307	306	HalfAwayFromZero	3644	0	379
powf	307	306	HalfToEven	3644	0	379
powf	307	306	HalfTowardZero	3644	0	379
powf	307	306	Trunc	3644	0	379
powf	307	306	ZeroFiveUp	3644	0	379
powf	307	50	AwayFromZero	4023	0	0
powf	307	50	Ceiling	4023	0	0
powf	307	50	Floor	4023	0	0
powf	307	50	HalfAwayFromZero	4023	0	0
powf	307	50	HalfToEven	4023	0	0
powf	307	50	HalfTowardZero	4023	0	0
powf	307	50	Trunc	4023	0	0
powf	307	50	ZeroFiveUp	4023	0	0
powf	307	70	AwayFromZero	4023	0	0
powf	307	70	Ceiling	4023	0	0
powf	307	70	Floor	4023	0	0
powf	307	70	HalfAwayFromZero	4023	0	0
powf	307	70	HalfToEven	4023	0	0
powf	307	70	HalfTowardZero	4023	0	0
powf	307	70	Trunc	4023	0	0
powf	307	70	ZeroFiveUp	4023	0	0
powf	307	76	AwayFromZero	4023	0	0
powf	307	76	Ceiling	4023	0	0
powf	307	76	Floor	4023	0	0
powf	307	76	HalfAwayFromZero	4023	0	0
powf	307	76	HalfToEven	4023	0	0
powf	307	76	HalfTowardZero	4023	0	0
powf	307	76	Trunc	4023	0	0
powf	307	76	ZeroFiveUp	4023	0	0
powf	38	0	AwayFromZero	567	0	3456
powf	38	0	Ceiling	567	0	3456
powf	38	0	Floor	567	0	3456
powf	38	0	HalfAwayFromZero	567	0	3456
powf	38	0	HalfToEven	567	0	3456
powf	38	0	HalfTowardZero	567	0	3456
powf	38	0	Trunc	567	0	3456
powf	38	0	ZeroFiveUp	567	0	3456
powf	38	10	AwayFromZero	1052	0	2971
powf	38	10	Ceiling	1052	0	2971
powf	38	10	Floor	1052	0	2971
powf	38	10	HalfAwayFromZero	1052	0	2971
powf	38	10	HalfToEven	1052	0	2971
powf	38	10	HalfTowardZero	1052	0	2971
powf	38	10	Trunc	1052	0	2971
powf	38	10	ZeroFiveUp	1052	0	2971
powf	38	12	AwayFromZero	1053	0	2970
powf	38	12	Ceiling	1053	0	2970
powf	38	12	Floor	1053	0	2970
powf	38	12	HalfAwayFromZero	1053	0	2970
powf	38	12	HalfToEven	1053	0	2970
powf	38	12	HalfTowardZero	1053	0	2970
powf	38	12	Trunc	1053	0	2970
powf	38	12	ZeroFiveUp	1053	0	2970
powf	38	17	AwayFromZero	1362	0	2661
powf	38	17	Ceiling	1362	0	2661
powf	38	17	Floor	1362	0	2661
powf	38	17	HalfAwayFromZero	1362	0	2661
powf	38	17	HalfToEven	1362	0	2661
powf	38	17	HalfTowardZero	1362	0	2661
powf	38	17	Trunc	1362	0	2661
powf	38	17	ZeroFiveUp	1362	0	2661
powf	38	18	AwayFromZero	1363	0	2660
powf	38	18	Ceiling	1363	0	2660
powf	38	18	Floor	1363	0	2660
powf	38	18	HalfAwayFromZero	1363	0	2660
powf	38	18	HalfToEven	1363	0	2660
powf	38	18	HalfTowardZero	1363	0	2660
powf	38	18	Trunc	1363	0	2660
powf	38	18	ZeroFiveUp	1363	0	2660
powf	38	19	AwayFromZero	1613	0	2410
powf	38	19	Ceiling	1613	0	2410
powf	38	19	Floor	1613	0	2410
powf	38	19	HalfAwayFromZero	1613	0	2410
powf	38	19	HalfToEven	1613	0	2410
powf	38	19	HalfTowardZero	1613	0	2410
powf	38	19	Trunc	1613	0	2410
powf	38	19	ZeroFiveUp	1613	0	2410
powf	38	2	AwayFromZero	575	0	3448
powf	38	2	Ceiling	575	0	3448
powf	38	2	Floor	575	0	3448
powf	38	2	HalfAwayFromZero	575	0	3448
powf	38	2	HalfToEven	575	0	3448
powf	38	2	HalfTowardZero	575	0	3448
powf	38	2	Trunc	575	0	3448
powf	38	2	ZeroFiveUp	575	0	3448
powf	38	28	AwayFromZero	3920	0	103
powf	38	28	Ceiling	3920	0	103
powf	38	28	Floor	3920	0	103
powf	38	28	HalfAwayFromZero	3920	0	103
powf	38	28	HalfToEven	3920	0	103
powf	38	28	HalfTowardZero	3920	0	103
powf	38	28	Trunc	3920	0	103
powf	38	28	ZeroFiveUp	3920	0	103
powf	38	37	AwayFromZero	843	0	3180
powf	38	37	Ceiling	843	0	3180
powf	38	37	Floor	843	0	3180
powf	38	37	HalfAwayFromZero	843	0	3180
powf	38	37	HalfToEven	843	0	3180
powf	38	37	HalfTowardZero	843	0	3180
powf	38	37	Trunc	843	0	3180
powf	38	37	ZeroFiveUp	843	0	3180
powf	38	6	AwayFromZero	741	0	3282
powf	38	6	Ceiling	741	0	3282
powf	38	6	Floor	741	0	3282
powf	38	6	HalfAwayFromZero	741	0	3282
powf	38	6	HalfToEven	741	0	3282
powf	38	6	HalfTowardZero	741	0	3282
powf	38	6	Trunc	741	0	3282
powf	38	6	ZeroFiveUp	741	0	3282
powf	38	9	AwayFromZero	1052	0	2971
powf	38	9	Ceiling	1052	0	2971
powf	38	9	Floor	1052	0	2971
powf	38	9	HalfAwayFromZero	1052	0	2971
powf	38	9	HalfToEven	1052	0	2971
powf	38	9	HalfTowardZero	1052	0	2971
powf	38	9	Trunc	1052	0	2971
powf	38	9	ZeroFiveUp	1052	0	2971
powf	462	0	AwayFromZero	567	0	3456
powf	462	0	Ceiling	567	0	3456
powf	462	0	Floor	567	0	3456
powf	462	0	HalfAwayFromZero	567	0	3456
powf	462	0	HalfToEven	567	0	3456
powf	462	0	HalfTowardZero	567	0	3456
powf	462	0	Trunc	567	0	3456
powf	462	0	ZeroFiveUp	567	0	3456
powf	462	100	AwayFromZero	4023	0	0
powf	462	100	Ceiling	4023	0	0
powf	462	100	Floor	4023	0	0
powf	462	100	HalfAwayFromZero	4023	0	0
powf	462	100	HalfToEven	4023	0	0
powf	462	100	HalfTowardZero	4023	0	0
powf	462	100	Trunc	4023	0	0
powf	462	100	ZeroFiveUp	4023	0	0
powf	462	115	AwayFromZero	4023	0	0
powf	462	115	Ceiling	4023	0	0
powf	462	115	Floor	4023	0	0
powf	462	115	HalfAwayFromZero	4023	0	0
powf	462	115	HalfToEven	4023	0	0
powf	462	115	HalfTowardZero	4023	0	0
powf	462	115	Trunc	4023	0	0
powf	462	115	ZeroFiveUp	4023	0	0
powf	462	180	AwayFromZero	4023	0	0
powf	462	180	Ceiling	4023	0	0
powf	462	180	Floor	4023	0	0
powf	462	180	HalfAwayFromZero	4023	0	0
powf	462	180	HalfToEven	4023	0	0
powf	462	180	HalfTowardZero	4023	0	0
powf	462	180	Trunc	4023	0	0
powf	462	180	ZeroFiveUp	4023	0	0
powf	462	231	AwayFromZero	4023	0	0
powf	462	231	Ceiling	4023	0	0
powf	462	231	Floor	4023	0	0
powf	462	231	HalfAwayFromZero	4023	0	0
powf	462	231	HalfToEven	4023	0	0
powf	462	231	HalfTowardZero	4023	0	0
powf	462	231	Trunc	4023	0	0
powf	462	231	ZeroFiveUp	4023	0	0
powf	462	30	AwayFromZero	4021	0	2
powf	462	30	Ceiling	4021	0	2
powf	462	30	Floor	4021	0	2
powf	462	30	HalfAwayFromZero	4021	0	2
powf	462	30	HalfToEven	4021	0	2
powf	462	30	HalfTowardZero	4021	0	2
powf	462	30	Trunc	4021	0	2
powf	462	30	ZeroFiveUp	4021	0	2
powf	462	346	AwayFromZero	4023	0	0
powf	462	346	Ceiling	4023	0	0
powf	462	346	Floor	4023	0	0
powf	462	346	HalfAwayFromZero	4023	0	0
powf	462	346	HalfToEven	4023	0	0
powf	462	346	HalfTowardZero	4023	0	0
powf	462	346	Trunc	4023	0	0
powf	462	346	ZeroFiveUp	4023	0	0
powf	462	461	AwayFromZero	661	0	3362
powf	462	461	Ceiling	661	0	3362
powf	462	461	Floor	661	0	3362
powf	462	461	HalfAwayFromZero	661	0	3362
powf	462	461	HalfToEven	661	0	3362
powf	462	461	HalfTowardZero	661	0	3362
powf	462	461	Trunc	661	0	3362
powf	462	461	ZeroFiveUp	661	0	3362
powf	57	0	AwayFromZero	567	0	3456
powf	57	0	Ceiling	567	0	3456
powf	57	0	Floor	567	0	3456
powf	57	0	HalfAwayFromZero	567	0	3456
powf	57	0	HalfToEven	567	0	3456
powf	57	0	HalfTowardZero	567	0	3456
powf	57	0	Trunc	567	0	3456
powf	57	0	ZeroFiveUp	567	0	3456
powf	57	14	AwayFromZero	1329	0	2694
powf	57	14	Ceiling	1329	0	2694
powf	57	14	Floor	1329	0	2694
powf	57	14	HalfAwayFromZero	1329	0	2694
powf	57	14	HalfToEven	1329	0	2694
powf	57	14	HalfTowardZero	1329	0	2694
powf	57	14	Trunc	1329	0	2694
powf	57	14	ZeroFiveUp	1329	0	2694
powf	57	20	AwayFromZero	1613	0	2410
powf	57	20	Ceiling	1613	0	2410
powf	57	20	Floor	1613	0	2410
powf	57	20	HalfAwayFromZero	1613	0	2410
powf	57	20	HalfToEven	1613	0	2410
powf	57	20	HalfTowardZero	1613	0	2410
powf	57	20	Trunc	1613	0	2410
powf	57	20	ZeroFiveUp	1613	0	2410
powf	57	28	AwayFromZero	3920	0	103
powf	57	28	Ceiling	3920	0	103
powf	57	28	Floor	3920	0	103
powf	57	28	HalfAwayFromZero	3920	0	103
powf	57	28	HalfToEven	3920	0	103
powf	57	28	HalfTowardZero	3920	0	103
powf	57	28	Trunc	3920	0	103
powf	57	28	ZeroFiveUp	3920	0	103
powf	57	30	AwayFromZero	4021	0	2
powf	57	30	Ceiling	4021	0	2
powf	57	30	Floor	4021	0	2
powf	57	30	HalfAwayFromZero	4021	0	2
powf	57	30	HalfToEven	4021	0	2
powf	57	30	HalfTowardZero	4021	0	2
powf	57	30	Trunc	4021	0	2
powf	57	30	ZeroFiveUp	4021	0	2
powf	57	42	AwayFromZero	4023	0	0
powf	57	42	Ceiling	4023	0	0
powf	57	42	Floor	4023	0	0
powf	57	42	HalfAwayFromZero	4023	0	0
powf	57	42	HalfToEven	4023	0	0
powf	57	42	HalfTowardZero	4023	0	0
powf	57	42	Trunc	4023	0	0
powf	57	42	ZeroFiveUp	4023	0	0
powf	57	56	AwayFromZero	1401	0	2622
powf	57	56	Ceiling	1401	0	2622
powf	57	56	Floor	1401	0	2622
powf	57	56	HalfAwayFromZero	1401	0	2622
powf	57	56	HalfToEven	1401	0	2622
powf	57	56	HalfTowardZero	1401	0	2622
powf	57	56	Trunc	1401	0	2622
powf	57	56	ZeroFiveUp	1401	0	2622
powf	616	0	AwayFromZero	567	0	3456
powf	616	0	Ceiling	567	0	3456
powf	616	0	Floor	567	0	3456
powf	616	0	HalfAwayFromZero	567	0	3456
powf	616	0	HalfToEven	567	0	3456
powf	616	0	HalfTowardZero	567	0	3456
powf	616	0	Trunc	567	0	3456
powf	616	0	ZeroFiveUp	567	0	3456
powf	616	130	AwayFromZero	4023	0	0
powf	616	130	Ceiling	4023	0	0
powf	616	130	Floor	4023	0	0
powf	616	130	HalfAwayFromZero	4023	0	0
powf	616	130	HalfToEven	4023	0	0
powf	616	130	HalfTowardZero	4023	0	0
powf	616	130	Trunc	4023	0	0
powf	616	130	ZeroFiveUp	4023	0	0
powf	616	154	AwayFromZero	4023	0	0
powf	616	154	Ceiling	4023	0	0
powf	616	154	Floor	4023	0	0
powf	616	154	HalfAwayFromZero	4023	0	0
powf	616	154	HalfToEven	4023	0	0
powf	616	154	HalfTowardZero	4023	0	0
powf	616	154	Trunc	4023	0	0
powf	616	154	ZeroFiveUp	4023	0	0
powf	616	240	AwayFromZero	4023	0	0
powf	616	240	Ceiling	4023	0	0
powf	616	240	Floor	4023	0	0
powf	616	240	HalfAwayFromZero	4023	0	0
powf	616	240	HalfToEven	4023	0	0
powf	616	240	HalfTowardZero	4023	0	0
powf	616	240	Trunc	4023	0	0
powf	616	240	ZeroFiveUp	4023	0	0
powf	616	30	AwayFromZero	4021	0	2
powf	616	30	Ceiling	4021	0	2
powf	616	30	Floor	4021	0	2
powf	616	30	HalfAwayFromZero	4021	0	2
powf	616	30	HalfToEven	4021	0	2
powf	616	30	HalfTowardZero	4021	0	2
powf	616	30	Trunc	4021	0	2
powf	616	30	ZeroFiveUp	4021	0	2
powf	616	308	AwayFromZero	4023	0	0
powf	616	308	Ceiling	4023	0	0
powf	616	308	Floor	4023	0	0
powf	616	308	HalfAwayFromZero	4023	0	0
powf	616	308	HalfToEven	4023	0	0
powf	616	308	HalfTowardZero	4023	0	0
powf	616	308	Trunc	4023	0	0
powf	616	308	ZeroFiveUp	4023	0	0
powf	616	462	AwayFromZero	4023	0	0
powf	616	462	Ceiling	4023	0	0
powf	616	462	Floor	4023	0	0
powf	616	462	HalfAwayFromZero	4023	0	0
powf	616	462	HalfToEven	4023	0	0
powf	616	462	HalfTowardZero	4023	0	0
powf	616	462	Trunc	4023	0	0
powf	616	462	ZeroFiveUp	4023	0	0
powf	616	590	AwayFromZero	4023	0	0
powf	616	590	Ceiling	4023	0	0
powf	616	590	Floor	4023	0	0
